,ESTACAO,DATA (YYYY-MM-DD),rain_max,rad_max,temp_avg,temp_max,temp_min,hum_max,hum_min,wind_max,wind_avg
1165598,A201,2020-02-02,2.8,3242.0,27.454166666666666,33.1,24.2,93.0,55.0,7.5,0.8083333333333332
1165599,A201,2020-02-03,15.0,2986.8,26.33333333333333,33.2,23.1,94.0,53.0,8.0,0.6791666666666667
1165600,A201,2020-02-04,2.0,1601.2,25.866666666666664,29.4,24.2,92.0,68.0,7.6,0.7000000000000001
1165601,A201,2020-02-05,8.8,1781.9,25.60833333333333,30.7,22.9,93.0,62.0,9.0,0.8166666666666668
1165602,A201,2020-02-06,5.4,2426.0,25.016666666666666,30.9,22.4,93.0,63.0,8.1,1.1458333333333333
1165603,A201,2020-02-07,16.4,1999.4,25.066666666666663,30.0,23.3,94.0,62.0,6.2,0.6375000000000001
1165604,A201,2020-02-08,6.4,862.7,24.67391304347826,27.1,22.9,93.0,79.0,5.4,0.5304347826086956
1165605,A201,2020-02-09,36.8,2701.8,25.433333333333334,31.2,23.4,93.0,61.0,7.2,0.525
1165606,A201,2020-02-10,0.8,2757.2,26.28333333333333,30.3,24.6,93.0,67.0,6.5,0.6875
1165607,A201,2020-02-11,10.2,3115.8,26.4,33.2,22.7,93.0,58.0,13.1,0.7130434782608696
1165608,A201,2020-02-12,8.8,2670.3,26.15,32.2,23.6,94.0,61.0,9.6,0.775
1165609,A201,2020-02-13,39.4,3473.3,26.891666666666666,32.6,24.6,93.0,60.0,6.7,0.6083333333333333
1165610,A201,2020-02-14,4.4,1920.1,25.90416666666667,30.9,24.0,93.0,68.0,11.6,0.5041666666666667
1165611,A201,2020-02-15,13.4,3883.0,25.9,32.8,23.9,93.0,54.0,8.6,0.6458333333333334
1165612,A201,2020-02-16,2.4,2228.5,25.52083333333333,30.3,23.0,94.0,66.0,7.6,0.5875
1165613,A201,2020-02-17,44.2,2471.2,25.579166666666666,31.5,23.8,93.0,63.0,6.2,0.3958333333333333
1165614,A201,2020-02-18,19.6,2812.6,25.8875,31.9,23.5,94.0,63.0,6.7,0.6124999999999999
1165615,A201,2020-02-19,17.0,2622.4,25.504166666666663,32.1,23.8,94.0,61.0,6.4,0.5791666666666667
1165616,A201,2020-02-20,11.4,424.2,24.7375,25.7,24.2,93.0,89.0,3.8,0.425
1165617,A201,2020-02-21,4.2,1341.4,25.4625,30.1,23.2,94.0,66.0,6.9,0.4041666666666666
1165618,A201,2020-02-22,3.2,2468.1,26.15833333333333,30.7,23.8,94.0,63.0,4.3,0.7041666666666666
1165619,A201,2020-02-23,0.0,3434.0,27.679166666666664,32.6,24.2,92.0,54.0,7.1,1.4416666666666669
1165620,A201,2020-02-24,1.0,2715.1,27.729166666666668,33.2,24.5,93.0,56.0,8.1,0.8041666666666667
1165621,A201,2020-02-25,25.0,2638.4,26.34166666666667,32.0,24.7,93.0,61.0,7.2,0.5583333333333333
1165622,A201,2020-02-26,1.6,1104.9,26.308333333333334,29.4,24.7,93.0,76.0,5.7,0.5541666666666667
1165623,A201,2020-02-27,14.8,1822.5,26.195833333333336,31.1,23.1,93.0,63.0,6.1,0.7999999999999999
1165624,A201,2020-02-28,9.4,1749.4,25.6625,30.3,23.2,93.0,68.0,8.2,0.8166666666666668
1165625,A201,2020-02-29,3.8,1951.1,25.570833333333336,29.8,23.5,94.0,69.0,4.2,0.6124999999999999
1165626,A201,2020-03-01,1.8,3707.5,27.183333333333334,33.5,24.1,93.0,57.0,7.1,0.9166666666666666
1165627,A201,2020-03-02,13.2,2606.8,26.266666666666666,31.8,24.3,93.0,61.0,7.7,0.7166666666666667
1165628,A201,2020-03-03,34.6,2003.4,25.5625,31.2,24.4,93.0,64.0,6.3,0.4541666666666666
1165629,A201,2020-03-04,5.4,2898.2,25.52083333333333,31.1,22.8,94.0,59.0,5.9,0.6416666666666667
1165630,A201,2020-03-05,0.0,3189.1,27.6,33.6,23.3,93.0,47.0,6.6,0.9041666666666668
1165631,A201,2020-03-06,1.8,3423.2,26.475,32.2,24.1,92.0,59.0,8.1,0.7166666666666667
1165632,A201,2020-03-07,35.0,389.0,24.641666666666666,25.9,23.7,94.0,88.0,4.7,0.3333333333333333
1165633,A201,2020-03-08,25.2,2175.3,25.38695652173913,30.1,23.4,94.0,69.0,7.2,0.7434782608695653
1165634,A201,2020-03-09,46.2,2213.3,25.27391304347826,29.9,23.4,94.0,67.0,7.4,0.717391304347826
1165635,A201,2020-03-10,10.2,1245.7,19.00434782608696,27.4,-2.4,100.0,65.0,5.5,0.4833333333333333
1165636,A201,2020-03-11,6.0,892.7,10.146153846153847,20.6,-5.0,100.0,87.0,4.4,0.4857142857142857
1165637,A201,2020-03-25,3.4,3379.8,30.19090909090909,33.9,27.2,81.0,53.0,6.5,0.6363636363636364
1165638,A201,2020-03-26,11.2,3769.5,27.030434782608697,33.6,24.3,93.0,53.0,6.6,0.6217391304347827
1165639,A201,2020-03-27,10.8,3332.8,26.604166666666668,34.2,23.9,93.0,55.0,9.9,0.2916666666666667
1165640,A201,2020-03-28,1.4,2336.4,26.725,32.8,24.1,93.0,57.0,6.3,0.6791666666666667
1165641,A201,2020-03-29,29.4,3514.0,27.008333333333336,34.5,24.5,93.0,55.0,6.2,0.3583333333333333
1165642,A201,2020-03-30,6.6,3503.3,26.70434782608696,31.6,24.5,93.0,68.0,7.9,0.4782608695652174
1165643,A201,2020-03-31,25.0,2935.9,26.61818181818182,33.2,24.0,94.0,60.0,9.5,0.3318181818181818
1165644,A201,2020-04-01,5.8,2189.4,26.075,31.6,24.0,94.0,62.0,6.1,0.2458333333333333
1165645,A201,2020-04-02,0.0,2527.1,27.025,32.3,24.4,93.0,61.0,7.0,0.8375
1165646,A201,2020-04-03,3.2,1936.8,27.02916666666667,31.8,25.0,93.0,64.0,6.1,0.4624999999999999
1165647,A201,2020-04-04,9.6,2830.7,26.558333333333334,33.0,24.6,94.0,58.0,7.7,0.3958333333333333
1165648,A201,2020-04-05,11.6,2319.9,27.02083333333333,32.9,24.6,94.0,59.0,10.3,0.7041666666666666
1165649,A201,2020-04-06,22.8,2895.2,26.7,33.2,24.5,94.0,62.0,11.6,0.3958333333333333
1165650,A201,2020-04-07,13.4,3298.7,26.8,33.9,24.7,94.0,57.0,8.5,0.6333333333333333
1165651,A201,2020-04-08,9.4,1822.4,26.354166666666668,30.9,24.8,93.0,70.0,5.6,0.1458333333333333
1165652,A201,2020-04-09,2.0,2656.0,26.725,33.6,24.0,93.0,57.0,7.1,0.7666666666666667
1165653,A201,2020-04-10,7.0,2040.7,26.34583333333333,32.5,24.7,93.0,62.0,9.5,0.2458333333333333
1165654,A201,2020-04-11,9.4,2973.2,26.6,33.6,23.9,93.0,56.0,7.9,0.4125
1165655,A201,2020-04-12,4.0,1553.0,26.02083333333333,30.5,24.0,94.0,70.0,7.0,0.4583333333333333
1165656,A201,2020-04-13,1.2,2939.8,26.916666666666668,32.9,24.1,94.0,55.0,8.1,0.7875
1165657,A201,2020-04-14,20.4,856.3,24.416666666666668,26.5,22.6,93.0,80.0,4.7,0.2458333333333333
1165658,A201,2020-04-15,0.2,1551.8,25.3,30.6,23.0,94.0,66.0,2.9,0.0958333333333333
1165659,A201,2020-04-16,0.8,3008.6,27.016666666666666,33.4,24.3,93.0,51.0,4.4,0.2166666666666666
1165660,A201,2020-04-17,54.6,948.7,25.09166666666667,27.2,22.7,94.0,80.0,7.1,0.1958333333333333
1165661,A201,2020-04-18,5.0,3646.2,26.2,34.3,24.0,94.0,51.0,6.3,0.3333333333333333
1165662,A201,2020-04-19,4.6,2819.1,26.85,33.5,23.9,94.0,54.0,6.8,0.325
1165663,A201,2020-04-20,4.8,3155.3,26.83333333333333,32.4,23.3,94.0,55.0,6.1,0.6041666666666666
1165664,A201,2020-04-21,0.8,3090.8,27.254166666666663,32.4,24.4,91.0,54.0,6.3,0.7333333333333334
1165665,A201,2020-04-22,1.2,2818.0,26.92083333333333,32.9,23.6,93.0,55.0,7.8,0.4416666666666666
1165666,A201,2020-04-23,13.0,3376.9,27.15,32.7,23.6,93.0,56.0,6.8,0.6
1165667,A201,2020-04-24,3.6,2416.6,26.975,31.2,24.1,93.0,62.0,6.9,0.5750000000000001
1165668,A201,2020-04-25,1.0,3114.3,26.691666666666663,32.3,23.5,94.0,60.0,5.3,0.4624999999999999
1165669,A201,2020-04-26,5.8,2943.8,26.829166666666666,31.6,24.7,93.0,62.0,6.4,0.6416666666666667
1165670,A201,2020-04-27,0.0,1985.4,26.42083333333333,31.8,24.4,93.0,61.0,6.6,0.3041666666666666
1165671,A201,2020-04-28,3.4,2364.4,26.65416666666667,31.8,23.9,93.0,61.0,6.2,0.5083333333333333
1165672,A201,2020-04-29,6.8,2471.3,26.229166666666668,31.8,24.5,93.0,64.0,9.0,0.6791666666666667
1165673,A201,2020-04-30,12.6,2503.6,25.95833333333333,30.7,24.3,93.0,65.0,5.9,0.5416666666666666
1165674,A201,2020-05-01,23.0,2634.8,25.925,32.6,23.6,94.0,58.0,7.1,0.5958333333333333
1165675,A201,2020-05-02,8.8,3035.7,27.195833333333336,33.7,23.9,94.0,54.0,5.7,0.7583333333333333
1165676,A201,2020-05-03,1.6,2549.2,26.633333333333336,32.4,24.5,93.0,63.0,6.4,0.3583333333333333
1165677,A201,2020-05-04,81.2,2580.9,26.745833333333334,34.1,24.1,94.0,51.0,7.1,0.4624999999999999
1165678,A201,2020-05-05,2.0,2521.9,26.429166666666664,31.3,24.1,94.0,66.0,7.3,0.4083333333333334
1165679,A201,2020-05-06,5.6,3432.8,27.08333333333333,34.3,24.2,93.0,55.0,9.2,0.9375
1165680,A201,2020-05-07,1.2,3002.1,26.758333333333336,33.0,24.5,93.0,58.0,10.9,0.5875
1165681,A201,2020-05-08,0.6,2918.2,27.52083333333333,33.4,25.1,93.0,57.0,5.4,0.2958333333333333
1165682,A201,2020-05-09,19.2,2980.7,26.95833333333333,32.3,23.9,94.0,58.0,7.2,0.5291666666666667
1165683,A201,2020-05-10,15.4,2251.0,26.98333333333333,32.3,24.3,93.0,61.0,8.3,0.1833333333333333
1165684,A201,2020-05-11,12.8,2899.2,25.766666666666666,32.0,23.7,94.0,62.0,10.4,1.0666666666666669
1165685,A201,2020-05-12,10.4,3337.0,26.6875,33.6,23.2,94.0,52.0,9.8,0.8458333333333333
1165686,A201,2020-05-13,0.2,2825.3,27.75,32.1,24.6,93.0,57.0,5.7,0.8500000000000001
1165687,A201,2020-05-14,0.6,3615.7,28.183333333333334,33.4,25.0,93.0,54.0,6.5,0.5333333333333333
1165688,A201,2020-05-15,0.2,1822.1,26.98333333333333,32.7,24.3,91.0,62.0,7.0,0.3583333333333333
1165689,A201,2020-05-16,6.4,2213.7,25.92083333333333,32.5,23.8,94.0,60.0,6.6,0.3041666666666666
1165690,A201,2020-05-17,5.4,3231.4,26.875,33.1,24.0,93.0,56.0,8.0,0.8125
1165691,A201,2020-05-18,0.2,2837.1,27.89583333333333,33.8,24.7,93.0,49.0,6.1,0.6833333333333335
1165692,A201,2020-05-19,4.6,2810.7,27.179166666666664,34.1,23.8,93.0,54.0,8.6,0.775
1165693,A201,2020-05-20,2.0,3326.2,26.945833333333336,33.9,23.9,94.0,55.0,7.6,0.9375
1165694,A201,2020-05-21,22.0,2165.2,26.120833333333334,31.5,22.9,94.0,64.0,13.0,1.1666666666666667
1165695,A201,2020-05-22,12.0,2739.4,25.941666666666663,31.5,23.9,93.0,64.0,12.8,0.6416666666666667
1165696,A201,2020-05-23,14.8,3096.6,26.35,32.4,23.9,94.0,59.0,13.0,0.8833333333333333
1165697,A201,2020-05-24,18.8,3173.7,26.8125,33.5,23.5,94.0,53.0,6.7,0.6625
1165698,A201,2020-05-25,0.6,3530.3,27.65416666666667,33.7,23.9,94.0,48.0,5.7,0.7999999999999999
1165699,A201,2020-05-26,7.4,2667.4,27.2375,33.5,23.6,93.0,51.0,7.6,0.625
1165700,A201,2020-05-27,0.2,3301.6,27.4625,33.2,23.8,93.0,54.0,5.9,0.8666666666666667
1165701,A201,2020-05-28,0.0,3293.1,28.15,33.2,24.3,91.0,50.0,7.6,1.2541666666666669
1165702,A201,2020-05-29,0.0,2107.5,27.3125,32.7,24.2,90.0,57.0,9.1,0.6375000000000001
1165703,A201,2020-05-30,15.4,2435.5,25.5,32.6,23.8,93.0,56.0,5.8,0.5
1165704,A201,2020-05-31,3.4,2438.1,26.0,31.4,23.3,94.0,63.0,6.5,0.5083333333333334
1165705,A201,2020-06-01,8.4,3171.0,25.84166666666667,32.1,23.1,94.0,59.0,6.1,0.5750000000000001
1165706,A201,2020-06-02,4.0,2496.6,26.475,33.3,23.4,94.0,55.0,6.8,0.4458333333333333
1165707,A201,2020-06-03,0.2,3035.3,27.566666666666663,33.0,23.5,94.0,50.0,7.2,0.7708333333333334
1165708,A201,2020-06-04,12.0,2109.5,26.46666666666667,32.1,23.6,93.0,60.0,7.8,0.65
1165709,A201,2020-06-05,5.0,2899.0,26.59583333333333,33.4,23.2,94.0,54.0,7.9,0.6083333333333334
1165710,A201,2020-06-06,0.0,3145.2,27.320833333333336,32.9,24.2,93.0,54.0,6.3,0.9875
1165711,A201,2020-06-07,1.8,3320.8,27.95833333333333,33.4,24.2,92.0,49.0,6.5,0.9375
1165712,A201,2020-06-08,0.2,3366.9,27.90416666666667,33.2,24.1,93.0,52.0,5.7,0.7541666666666668
1165713,A201,2020-06-09,6.4,2542.4,26.65416666666667,32.7,24.5,93.0,52.0,8.3,0.5625
1165714,A201,2020-06-10,3.8,3053.3,26.6125,32.9,23.4,94.0,51.0,7.1,0.6583333333333333
1165715,A201,2020-06-11,0.2,3248.9,26.766666666666666,33.2,23.6,93.0,53.0,6.1,0.5083333333333333
1165716,A201,2020-06-12,4.0,1870.6,25.72083333333333,31.4,23.8,92.0,64.0,8.2,0.4458333333333333
1165717,A201,2020-06-13,7.0,3465.7,26.433333333333334,32.5,24.0,94.0,54.0,8.4,0.9125
1165718,A201,2020-06-14,0.8,2965.4,27.383333333333336,33.0,23.9,93.0,53.0,6.7,0.7166666666666667
1165719,A201,2020-06-15,8.6,2038.3,26.975,31.9,23.3,93.0,60.0,8.0,0.7999999999999999
1165720,A201,2020-06-16,0.0,3066.0,27.6,32.5,24.8,92.0,53.0,6.6,1.2041666666666666
1165721,A201,2020-06-17,15.2,3436.6,27.725,33.3,23.8,93.0,51.0,8.1,1.05
1165722,A201,2020-06-18,0.0,3320.4,26.9375,32.2,23.7,93.0,54.0,7.6,0.8250000000000001
1165723,A201,2020-06-19,5.4,2288.9,26.275,31.9,23.7,92.0,58.0,7.2,0.8416666666666667
1165724,A201,2020-06-20,1.2,3304.4,27.104166666666668,32.6,23.8,93.0,56.0,9.0,1.0125
1165725,A201,2020-06-21,0.0,2873.7,27.3,31.9,24.5,91.0,59.0,7.7,0.8208333333333333
1165726,A201,2020-06-22,0.0,3327.1,28.179166666666664,32.9,24.9,89.0,50.0,6.7,1.125
1165727,A201,2020-06-23,0.0,3336.1,28.558333333333334,33.5,24.9,91.0,45.0,6.0,1.0541666666666667
1165728,A201,2020-06-24,11.2,2096.2,27.125,32.7,23.9,93.0,54.0,12.9,0.8291666666666667
1165729,A201,2020-06-25,0.2,3429.9,27.4,33.2,23.8,94.0,52.0,6.2,0.7625000000000001
1165730,A201,2020-06-26,0.0,3416.3,28.46666666666667,33.5,24.6,92.0,46.0,6.8,0.8916666666666666
1165731,A201,2020-06-27,32.4,2837.2,26.179166666666664,32.8,22.8,94.0,54.0,11.8,1.0541666666666667
1165732,A201,2020-06-28,9.6,3227.2,26.579166666666666,32.5,23.2,93.0,54.0,13.3,0.8583333333333333
1165733,A201,2020-06-29,0.2,3132.3,27.1625,33.0,24.0,92.0,55.0,6.6,0.6958333333333333
1165734,A201,2020-06-30,3.0,2915.3,26.3875,32.5,24.1,91.0,54.0,7.4,1.0541666666666667
1165735,A201,2020-07-01,0.0,3391.9,27.666666666666668,33.7,24.4,92.0,51.0,5.6,0.5416666666666666
1165736,A201,2020-07-02,0.0,3422.9,28.47083333333333,33.4,24.7,91.0,48.0,5.7,0.7208333333333333
1165737,A201,2020-07-03,0.0,3081.4,28.02083333333333,33.0,24.7,92.0,53.0,7.0,1.1208333333333331
1165738,A201,2020-07-04,5.2,3085.0,27.745833333333334,32.6,24.3,92.0,54.0,8.5,1.3708333333333331
1165739,A201,2020-07-05,19.4,3116.9,26.325,33.1,23.0,94.0,55.0,11.9,0.7916666666666666
1165740,A201,2020-07-06,1.4,3345.1,27.245833333333334,32.8,23.6,93.0,51.0,6.2,0.7833333333333333
1165741,A201,2020-07-07,8.2,2339.7,25.9,31.9,23.0,93.0,59.0,8.0,0.4666666666666666
1165742,A201,2020-07-08,0.2,3413.9,27.191666666666663,32.5,23.2,93.0,50.0,6.5,0.5666666666666667
1165743,A201,2020-07-09,6.8,3264.7,28.03333333333333,32.7,24.3,93.0,51.0,5.2,0.7958333333333334
1165744,A201,2020-07-10,4.4,2770.7,26.179166666666664,33.3,21.8,93.0,54.0,11.0,0.9458333333333332
1165745,A201,2020-07-11,18.2,2890.8,26.516666666666666,32.2,23.4,92.0,55.0,13.1,0.9666666666666668
1165746,A201,2020-07-12,6.2,3303.5,27.2875,32.5,23.8,93.0,54.0,6.2,0.8333333333333334
1165747,A201,2020-07-13,0.0,3410.1,28.204166666666666,33.2,23.9,93.0,50.0,6.2,0.6749999999999999
1165748,A201,2020-07-14,0.0,3411.7,27.79583333333333,33.9,22.8,92.0,46.0,6.1,0.625
1165749,A201,2020-07-15,6.8,3195.3,26.929166666666664,33.8,24.0,92.0,48.0,6.6,0.7416666666666667
1165750,A201,2020-07-16,0.2,2785.8,26.95,32.9,23.2,93.0,52.0,7.4,0.4458333333333333
1165751,A201,2020-07-17,0.0,3336.5,27.445833333333336,32.6,23.2,92.0,53.0,7.5,0.9958333333333332
1165752,A201,2020-07-18,7.6,3454.0,27.23333333333333,32.7,22.8,94.0,48.0,7.9,0.9041666666666668
1165753,A201,2020-07-19,0.0,3375.8,27.820833333333336,32.8,24.1,91.0,49.0,7.5,1.0416666666666667
1165754,A201,2020-07-20,4.6,2716.3,26.53333333333333,32.0,22.9,93.0,54.0,12.4,0.8291666666666666
1165755,A201,2020-07-21,6.6,3102.4,25.575,32.5,22.8,94.0,56.0,8.6,0.9416666666666668
1165756,A201,2020-07-22,0.4,3234.6,26.479166666666668,32.3,23.8,92.0,54.0,7.6,0.6666666666666666
1165757,A201,2020-07-23,0.0,3523.3,27.5125,32.5,23.8,92.0,49.0,6.3,1.15
1165758,A201,2020-07-24,0.4,3504.9,27.78333333333333,33.0,24.2,91.0,51.0,8.0,1.1958333333333333
1165759,A201,2020-07-25,0.0,3622.3,27.558333333333334,33.0,23.7,91.0,47.0,7.3,1.1666666666666667
1165760,A201,2020-07-26,0.0,3477.0,28.25,33.1,23.9,90.0,44.0,6.2,0.7541666666666668
1165761,A201,2020-07-27,0.0,3649.8,27.8,33.2,24.0,92.0,39.0,7.4,1.125
1165762,A201,2020-07-28,0.0,3638.8,27.370833333333334,32.6,23.0,92.0,40.0,7.9,1.5958333333333332
1165763,A201,2020-07-29,0.0,3628.5,28.058333333333334,33.4,23.8,92.0,38.0,6.4,0.7333333333333334
1165764,A201,2020-07-30,0.0,3120.1,27.9875,33.8,24.2,91.0,48.0,8.2,0.5708333333333333
1165765,A201,2020-07-31,0.0,3219.0,28.52916666666667,34.0,24.3,90.0,48.0,9.3,0.9916666666666668
1165766,A201,2020-08-01,0.0,3566.3,28.27083333333333,33.3,23.7,93.0,43.0,6.7,1.1375
1165767,A201,2020-08-02,0.0,3300.0,28.204166666666666,33.3,24.4,89.0,45.0,6.7,1.0166666666666666
1165768,A201,2020-08-03,0.0,3370.8,28.65,35.3,24.5,86.0,39.0,5.7,0.7916666666666666
1165769,A201,2020-08-04,3.2,3397.8,27.9375,34.3,23.8,92.0,44.0,6.4,0.8916666666666666
1165770,A201,2020-08-05,0.0,3230.2,28.21666666666667,33.7,23.8,90.0,39.0,9.3,1.225
1165771,A201,2020-08-06,0.0,3602.5,28.10833333333333,33.3,23.7,92.0,40.0,9.7,1.4291666666666665
1165772,A201,2020-08-07,0.0,3385.8,28.22083333333333,34.1,23.3,92.0,40.0,7.4,1.1583333333333334
1165773,A201,2020-08-08,0.0,3606.4,29.0,35.3,23.9,91.0,31.0,6.6,0.9625
1165774,A201,2020-08-09,0.0,3550.1,28.625,35.5,24.1,89.0,36.0,5.8,0.7416666666666667
1165775,A201,2020-08-10,7.0,3336.2,28.3375,35.4,24.5,91.0,40.0,8.5,0.7333333333333334
1165776,A201,2020-08-11,0.2,3589.1,28.075,35.8,23.6,93.0,41.0,7.6,0.7125
1165777,A201,2020-08-12,0.0,3463.7,28.766666666666666,34.3,24.3,90.0,43.0,8.3,1.1333333333333333
1165778,A201,2020-08-13,0.0,3653.2,28.854166666666668,35.3,24.3,89.0,37.0,6.8,1.0208333333333333
1165779,A201,2020-08-14,0.0,3294.1,28.85,34.5,24.3,89.0,43.0,7.0,1.0125
1165780,A201,2020-08-15,0.0,3035.5,28.47083333333333,34.8,23.8,90.0,41.0,7.0,1.2166666666666666
1165781,A201,2020-08-16,0.0,3627.3,28.8,35.6,23.5,90.0,36.0,7.8,1.5458333333333334
1165782,A201,2020-08-17,0.0,3322.9,28.575,35.6,23.7,86.0,38.0,6.8,0.975
1165783,A201,2020-08-18,0.2,3001.0,28.45,34.4,24.0,89.0,46.0,6.7,0.9166666666666666
1165784,A201,2020-08-19,0.0,3365.2,28.758333333333336,34.7,24.3,86.0,40.0,6.5,1.0
1165785,A201,2020-08-20,0.0,3591.2,28.725,35.9,23.1,92.0,27.0,6.6,1.0791666666666666
1165786,A201,2020-08-21,0.0,2746.1,28.241666666666664,34.3,24.1,90.0,45.0,7.3,0.7166666666666667
1165787,A201,2020-08-22,0.0,2785.7,28.2875,34.9,24.3,90.0,42.0,10.0,0.6458333333333334
1165788,A201,2020-08-23,5.0,2554.3,27.491666666666664,34.3,24.5,91.0,48.0,7.5,0.5791666666666667
1165789,A201,2020-08-24,8.4,2043.5,26.429166666666664,33.9,23.2,93.0,51.0,9.4,0.5125000000000001
1165790,A201,2020-08-25,14.4,2581.9,26.829166666666666,33.4,23.9,92.0,52.0,7.1,0.3958333333333333
1165791,A201,2020-08-26,0.0,3437.1,28.10833333333333,34.5,23.1,93.0,45.0,6.1,0.5583333333333333
1165792,A201,2020-08-27,0.0,3420.6,28.291666666666668,34.9,24.3,91.0,48.0,6.3,0.6458333333333334
1165793,A201,2020-08-28,34.4,3084.2,26.71666666666667,34.2,21.9,94.0,50.0,8.0,0.7083333333333334
1165794,A201,2020-08-29,0.2,2896.7,27.97083333333333,34.5,24.2,91.0,45.0,6.7,0.7374999999999999
1165795,A201,2020-08-30,0.0,3291.8,28.0125,35.0,23.5,92.0,43.0,10.2,1.2958333333333334
1165796,A201,2020-08-31,0.4,3025.0,27.77916666666667,34.5,23.8,89.0,43.0,8.0,1.0791666666666666
1165797,A201,2020-09-01,0.0,3546.6,27.90833333333333,34.1,24.4,88.0,45.0,6.7,0.8291666666666666
1165798,A201,2020-09-02,0.0,3494.6,28.433333333333334,34.2,24.3,88.0,40.0,7.8,1.0666666666666669
1165799,A201,2020-09-03,0.0,3613.0,28.40416666666667,35.1,24.1,90.0,37.0,7.7,1.0375
1165800,A201,2020-09-04,7.8,3296.3,27.475,34.2,22.6,90.0,40.0,13.9,0.7458333333333332
1165801,A201,2020-09-05,0.0,3355.7,27.84166666666667,34.6,23.2,93.0,48.0,6.9,0.7041666666666666
1165802,A201,2020-09-06,1.2,3495.1,28.5125,34.3,25.1,88.0,46.0,7.2,1.0791666666666666
1165803,A201,2020-09-07,0.4,3590.2,28.15833333333333,34.8,23.6,88.0,43.0,6.1,0.8458333333333333
1165804,A201,2020-09-08,5.4,3211.5,26.75,34.4,23.0,92.0,49.0,11.6,0.7125
1165805,A201,2020-09-09,0.2,3184.4,26.85833333333333,34.4,23.2,93.0,48.0,6.3,0.6749999999999999
1165806,A201,2020-09-10,0.4,3479.2,28.525,34.9,23.9,91.0,44.0,7.9,0.8291666666666667
1165807,A201,2020-09-11,6.2,3013.3,27.566666666666663,34.6,24.2,89.0,46.0,9.3,0.7625000000000001
1165808,A201,2020-09-12,2.8,3461.4,27.08333333333333,34.5,23.6,93.0,46.0,9.2,0.6416666666666667
1165809,A201,2020-09-13,0.0,2924.7,27.691666666666663,33.7,24.6,91.0,53.0,7.4,0.5083333333333333
1165810,A201,2020-09-14,0.2,3252.4,28.15416666666667,34.8,23.7,92.0,45.0,6.1,0.5708333333333333
1165811,A201,2020-09-15,0.0,3430.6,28.28333333333333,33.5,24.1,90.0,51.0,6.3,0.8125
1165812,A201,2020-09-16,0.0,3355.0,28.9625,35.6,24.1,89.0,40.0,7.9,0.9625
1165813,A201,2020-09-17,1.6,3412.9,28.35833333333333,34.5,24.1,89.0,48.0,7.1,0.8916666666666666
1165814,A201,2020-09-18,19.8,2888.0,27.65416666666667,34.0,22.3,93.0,53.0,8.9,0.8875000000000001
1165815,A201,2020-09-19,0.2,3249.9,27.183333333333334,34.3,22.9,93.0,51.0,8.1,0.4708333333333334
1165816,A201,2020-09-20,0.0,3515.5,28.27083333333333,34.1,24.1,90.0,45.0,8.2,0.6708333333333334
1165817,A201,2020-09-21,13.2,2382.6,27.52083333333333,33.9,22.6,93.0,50.0,10.7,0.6875
1165818,A201,2020-09-22,0.2,2282.1,27.42083333333333,33.3,23.8,93.0,53.0,7.1,0.5541666666666667
1165819,A201,2020-09-23,7.8,2916.2,27.3875,35.2,22.9,92.0,46.0,7.6,0.5958333333333333
1165820,A201,2020-09-24,4.4,3020.9,27.2875,33.6,23.4,92.0,48.0,7.2,0.6083333333333333
1165821,A201,2020-09-25,1.0,2568.8,27.7625,33.5,24.5,89.0,50.0,7.0,0.6708333333333334
1165822,A201,2020-09-26,0.0,3046.3,27.291666666666668,33.0,23.4,90.0,50.0,8.8,0.6833333333333332
1165823,A201,2020-09-27,5.8,3307.1,27.933333333333334,34.2,23.9,91.0,50.0,6.5,0.725
1165824,A201,2020-09-28,11.6,2951.4,26.8875,33.4,23.2,93.0,53.0,9.9,0.625
1165825,A201,2020-09-29,0.2,3314.6,27.329166666666666,34.3,22.9,94.0,43.0,5.7,0.4041666666666666
1165826,A201,2020-09-30,8.6,3378.4,27.370833333333334,33.5,24.2,90.0,52.0,6.9,0.775
1165827,A201,2020-10-01,4.8,3516.7,27.0,33.2,22.7,93.0,49.0,7.6,0.691304347826087
1165828,A201,2020-10-02,7.8,3196.0,27.05,33.8,23.6,92.0,52.0,8.6,0.725
1165829,A201,2020-10-03,7.2,2563.6,27.366666666666664,33.4,22.8,93.0,59.0,10.9,0.6875
1165830,A201,2020-10-04,6.4,3117.8,26.95,34.0,23.2,94.0,53.0,9.9,0.725
1165831,A201,2020-10-05,25.4,2742.5,26.0,33.1,23.1,94.0,55.0,10.9,0.4166666666666667
1165832,A201,2020-10-06,17.4,2553.8,25.945833333333336,32.6,22.5,94.0,57.0,8.9,0.5541666666666666
1165833,A201,2020-10-07,0.2,2934.9,27.179166666666664,34.0,22.7,94.0,48.0,6.8,0.7541666666666668
1165834,A201,2020-10-08,0.0,3317.5,27.90833333333333,34.1,23.8,91.0,48.0,7.5,0.6875
1165835,A201,2020-10-09,0.0,3310.8,27.84583333333333,34.1,23.0,93.0,47.0,7.3,0.7125
1165836,A201,2020-10-10,0.0,2823.6,27.933333333333334,33.8,23.0,92.0,43.0,7.6,0.6958333333333333
1165837,A201,2020-10-11,5.0,2436.6,27.308333333333334,33.2,23.8,90.0,49.0,8.4,0.525
